"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Respiratory disease","44833609","483.1","Pneumonia due to chlamydia","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44833608","483.0","Pneumonia due to mycoplasma pneumoniae","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44833607","482.39","Pneumonia due to other Streptococcus","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44833188","011.84","Other specified pulmonary tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44833187","011.41","Tuberculous fibrosis of lung, bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44833186","011.32","Tuberculosis of bronchus, bacteriological or histological examination unknown (at present)","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832420","488.0","Influenza due to identified avian influenza virus","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44832419","487.8","Influenza with other manifestations","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832418","482.81","Pneumonia due to anaerobes","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832417","482.31","Pneumonia due to Streptococcus, group A","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832043","011.95","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832042","011.74","Tuberculous pneumothorax, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832041","011.45","Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832040","011.2","Tuberculosis of lung with cavitation","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44832039","011.14","Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44832038","011.06","Tuberculosis of lung, infiltrative, tubercle bacilli not found bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44831277","480.9","Viral pneumonia, unspecified","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44831276","480.2","Pneumonia due to parainfluenza virus","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44831275","480","Viral pneumonia","3-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44830894","011.8","Other specified pulmonary tuberculosis","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44830893","011.76","Tuberculous pneumothorax, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44830892","011.54","Tuberculous bronchiectasis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44830891","011.50","Tuberculous bronchiectasis, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44830890","011.15","Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44830889","011.10","Tuberculosis of lung, nodular, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44830888","011.01","Tuberculosis of lung, infiltrative, bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44830113","488.89","Influenza due to identified novel influenza A virus with other manifestations","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44830112","487.0","Influenza with pneumonia","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829731","031.0","Pulmonary diseases due to other mycobacteria","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829706","011.66","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829705","011.16","Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829704","011.03","Tuberculosis of lung, infiltrative, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829703","011.02","Tuberculosis of lung, infiltrative, bacteriological or histological examination unknown (at present)","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829022","518.84","Acute and chronic respiratory failure","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829021","518.83","Chronic respiratory failure","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829009","486","Pneumonia, organism unspecified","3-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829008","484.6","Pneumonia in aspergillosis","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829007","483","Pneumonia due to other specified organism","3-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44829006","482.40","Pneumonia due to Staphylococcus, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44829005","480.8","Pneumonia due to other virus not elsewhere classified","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44828637","011.90","Pulmonary tuberculosis, unspecified, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44828636","011.75","Tuberculous pneumothorax, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44828635","011.62","Tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44828634","011.61","Tuberculous pneumonia [any form], bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44828633","011.46","Tuberculous fibrosis of lung, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44828632","011.40","Tuberculous fibrosis of lung, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44828631","011","Pulmonary tuberculosis","3-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44827821","488.11","Influenza due to identified 2009 H1N1 influenza virus with pneumonia","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827820","488.1","Influenza due to identified 2009 H1N1 influenza virus","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44827819","482.2","Pneumonia due to Hemophilus influenzae [H. influenzae]","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827461","011.91","Pulmonary tuberculosis, unspecified, bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827460","011.70","Tuberculous pneumothorax, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827459","011.60","Tuberculous pneumonia [any form], unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827458","011.4","Tuberculous fibrosis of lung","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44827457","011.35","Tuberculosis of bronchus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827456","011.3","Tuberculosis of bronchus","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44827455","011.25","Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827454","011.21","Tuberculosis of lung with cavitation, bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44827453","011.11","Tuberculosis of lung, nodular, bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826676","488.12","Influenza due to identified 2009 H1N1 influenza virus with other respiratory manifestations","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826675","488","Influenza due to certain identified influenza viruses","3-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44826674","484.5","Pneumonia in anthrax","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826672","480.3","Pneumonia due to SARS-associated coronavirus","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826373","115.05","Infection by Histoplasma capsulatum, pneumonia","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826294","011.65","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826293","011.52","Tuberculous bronchiectasis, bacteriological or histological examination unknown (at present)","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826292","011.51","Tuberculous bronchiectasis, bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44826291","011.33","Tuberculosis of bronchus, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825473","488.82","Influenza due to identified novel influenza A virus with other respiratory manifestations","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825472","488.02","Influenza due to identified avian influenza virus with other respiratory manifestations","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825471","487.1","Influenza with other respiratory manifestations","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825470","484.7","Pneumonia in other systemic mycoses","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825469","482.82","Pneumonia due to escherichia coli [E. coli]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825468","482.49","Other Staphylococcus pneumonia","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825467","481","Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia]","3-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825466","480.0","Pneumonia due to adenovirus","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825176","115.15","Infection by Histoplasma duboisii, pneumonia","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825103","011.6","Tuberculous pneumonia [any form]","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44825102","011.56","Tuberculous bronchiectasis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825101","011.53","Tuberculous bronchiectasis, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44825100","011.22","Tuberculosis of lung with cavitation, bacteriological or histological examination unknown (at present)","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44824286","488.81","Influenza due to identified novel influenza A virus with pneumonia","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44824285","488.19","Influenza due to identified 2009 H1N1 influenza virus with other manifestations","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44824284","487","Influenza","3-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44824283","484.8","Pneumonia in other infectious diseases classified elsewhere","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44824282","482.1","Pneumonia due to Pseudomonas","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44824281","482.0","Pneumonia due to Klebsiella pneumoniae","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44823963","021.2","Pulmonary tularemia","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44823934","011.9","Unspecified pulmonary tuberculosis","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44823933","011.43","Tuberculous fibrosis of lung, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44823143","482.41","Methicillin susceptible pneumonia due to Staphylococcus aureus","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44822786","011.94","Pulmonary tuberculosis, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44822785","011.93","Pulmonary tuberculosis, unspecified, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44822784","011.30","Tuberculosis of bronchus, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44822783","011.23","Tuberculosis of lung with cavitation, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44822782","011.1","Tuberculosis of lung, nodular","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44822781","011.05","Tuberculosis of lung, infiltrative, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44822780","011.04","Tuberculosis of lung, infiltrative, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821985","485","Bronchopneumonia, organism unspecified","3-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821984","482.9","Bacterial pneumonia, unspecified","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821983","482.3","Pneumonia due to Streptococcus","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44821643","011.96","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821642","011.86","Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821641","011.83","Other specified pulmonary tuberculosis, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821640","011.72","Tuberculous pneumothorax, bacteriological or histological examination unknown (at present)","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821639","011.42","Tuberculous fibrosis of lung, bacteriological or histological examination unknown (at present)","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821638","011.36","Tuberculosis of bronchus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821637","011.31","Tuberculosis of bronchus, bacteriological or histological examination not done","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821636","011.20","Tuberculosis of lung with cavitation, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44821635","011.00","Tuberculosis of lung, infiltrative, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44820899","518.82","Other pulmonary insufficiency, not elsewhere classified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44820898","518.51","Acute respiratory failure following trauma and surgery","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44820886","482.30","Pneumonia due to Streptococcus, unspecified","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44820885","482","Other bacterial pneumonia","3-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44820525","011.85","Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44820524","011.13","Tuberculosis of lung, nodular, tubercle bacilli found (in sputum) by microscopy","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44819750","518.53","Acute and chronic respiratory failure following trauma and surgery","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44819746","488.01","Influenza due to identified avian influenza virus with pneumonia","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44819745","483.8","Pneumonia due to other specified organism","4-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44819743","482.32","Pneumonia due to Streptococcus, group B","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44819407","115.95","Histoplasmosis, unspecified, pneumonia","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44819315","011.7","Tuberculous pneumothorax","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44819314","011.5","Tuberculous bronchiectasis","4-dig nonbill code","Condition","ICD9CM"
"4","Respiratory disease","44819313","011.26","Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","44819312","011.24","Tuberculosis of lung with cavitation, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","5-dig billing code","Condition","ICD9CM"
"4","Respiratory disease","46276908","10076918","Hospital acquired pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","788476","10077909","H2N2 influenza","PT","Condition","MedDRA"
"4","Respiratory disease","788490","10077933","Haemorrhagic pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","788772","10078019","Healthcare associated pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","788950","10078354","Pulmonary mucormycosis","PT","Condition","MedDRA"
"4","Respiratory disease","1197888","10079867","Pneumonia proteus","PT","Condition","MedDRA"
"4","Respiratory disease","1197889","10078905","End stage lung disease","LLT","Condition","MedDRA"
"4","Respiratory disease","1198899","10079866","Pneumonia acinetobacter","PT","Condition","MedDRA"
"4","Respiratory disease","1199442","10079868","Pneumonia serratia","PT","Condition","MedDRA"
"4","Respiratory disease","1199539","10078883","Parasitic pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","35205247","10051093","Cardiopulmonary failure","PT","Condition","MedDRA"
"4","Respiratory disease","35227974","10049125","Cardio-respiratory failure","LLT","Condition","MedDRA"
"4","Respiratory disease","35227975","10050364","Cardiopulmonary insufficiency","LLT","Condition","MedDRA"
"4","Respiratory disease","35327755","10085342","Acute hypoxic respiratory failure","LLT","Condition","MedDRA"
"4","Respiratory disease","35327808","10085384","Chronic pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","35327813","10085550","Metapneumovirus pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","36009817","10057481","Lupus pneumonitis","PT","Condition","MedDRA"
"4","Respiratory disease","36110007","10035667","Pneumonia anthrax","PT","Condition","MedDRA"
"4","Respiratory disease","36110059","10060946","Pneumonia bacterial","PT","Condition","MedDRA"
"4","Respiratory disease","36110127","10035699","Pneumonia escherichia","PT","Condition","MedDRA"
"4","Respiratory disease","36110129","10035736","Pneumonia tularaemia","PT","Condition","MedDRA"
"4","Respiratory disease","36110143","10035702","Pneumonia haemophilus","PT","Condition","MedDRA"
"4","Respiratory disease","36110151","10035717","Pneumonia klebsiella","PT","Condition","MedDRA"
"4","Respiratory disease","36110224","10035734","Pneumonia staphylococcal","PT","Condition","MedDRA"
"4","Respiratory disease","36110257","10035728","Pneumonia pneumococcal","PT","Condition","MedDRA"
"4","Respiratory disease","36110258","10035735","Pneumonia streptococcal","PT","Condition","MedDRA"
"4","Respiratory disease","36110303","10035673","Pneumonia chlamydial","PT","Condition","MedDRA"
"4","Respiratory disease","36110391","10061354","Pneumonia fungal","PT","Condition","MedDRA"
"4","Respiratory disease","36110392","10037422","Pulmonary mycosis","LLT","Condition","MedDRA"
"4","Respiratory disease","36110419","10064108","Pneumocystis jiroveci pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36110585","10006469","Bronchopneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36110588","10024738","Lobar pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36110594","10053584","Neonatal pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","36110597","10035664","Pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","36110598","10055672","Pneumonia necrotising","PT","Condition","MedDRA"
"4","Respiratory disease","36110777","10037440","Pulmonary tuberculosis","PT","Condition","MedDRA"
"4","Respiratory disease","36110795","10035724","Pneumonia mycoplasmal","PT","Condition","MedDRA"
"4","Respiratory disease","36110854","10035665","Pneumonia adenoviral","PT","Condition","MedDRA"
"4","Respiratory disease","36110881","10035676","Pneumonia cytomegaloviral","PT","Condition","MedDRA"
"4","Respiratory disease","36110932","10064097","Avian influenza","PT","Condition","MedDRA"
"4","Respiratory disease","36110933","10022000","Influenza","PT","Condition","MedDRA"
"4","Respiratory disease","36110934","10035714","Pneumonia influenzal","PT","Condition","MedDRA"
"4","Respiratory disease","36110961","10035727","Pneumonia parainfluenzae viral","PT","Condition","MedDRA"
"4","Respiratory disease","36110984","10035732","Pneumonia respiratory syncytial viral","PT","Condition","MedDRA"
"4","Respiratory disease","36111013","10035722","Pneumonia measles","PT","Condition","MedDRA"
"4","Respiratory disease","36111036","10035737","Pneumonia viral","PT","Condition","MedDRA"
"4","Respiratory disease","36146428","10004051","Bacterial pneumonia, unspecified","LLT","Condition","MedDRA"
"4","Respiratory disease","36146431","10035670","Pneumonia bacterial NOS","LLT","Condition","MedDRA"
"4","Respiratory disease","36146435","10035701","Pneumonia gram-negative bacterial NOS","LLT","Condition","MedDRA"
"4","Respiratory disease","36146628","10035679","Pneumonia due to Escherichia coli (E. Coli)","LLT","Condition","MedDRA"
"4","Respiratory disease","36146736","10023456","Klebsiella pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36146932","10035731","Pneumonia pseudomonal","PT","Condition","MedDRA"
"4","Respiratory disease","36147023","10041942","Staphylococcus aureus pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36147024","10049159","Pneumonia MRSA","LLT","Condition","MedDRA"
"4","Respiratory disease","36147025","10058931","Methicillin-resistant Staphylococcus aureus pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36147140","10042195","Streptococcus pneumoniae pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36147142","10035694","Pneumonia due to Streptococcus","LLT","Condition","MedDRA"
"4","Respiratory disease","36147144","10035696","Pneumonia due to Streptococcus, group b","LLT","Condition","MedDRA"
"4","Respiratory disease","36147434","10035705","Pneumonia in aspergillosis","LLT","Condition","MedDRA"
"4","Respiratory disease","36147435","10048385","Pneumonia aspergillus","LLT","Condition","MedDRA"
"4","Respiratory disease","36147688","10035700","Pneumonia fungal NOS","LLT","Condition","MedDRA"
"4","Respiratory disease","36147768","10035659","Pneumocystis carinii pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36147769","10035661","Pneumocystis pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36147770","10035662","Pneumocystosis","LLT","Condition","MedDRA"
"4","Respiratory disease","36148491","10006441","Bronchial pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36148494","10006471","Bronchopneumonia, organism unspecified","LLT","Condition","MedDRA"
"4","Respiratory disease","36148495","10052110","Bronchopulmonary infection","LLT","Condition","MedDRA"
"4","Respiratory disease","36148503","10035721","Pneumonia lobar","LLT","Condition","MedDRA"
"4","Respiratory disease","36148529","10010120","Community acquired pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36148536","10035725","Pneumonia NOS","LLT","Condition","MedDRA"
"4","Respiratory disease","36148537","10035739","Pneumonia, organism unspecified","LLT","Condition","MedDRA"
"4","Respiratory disease","36148539","10048382","Pneumonia aggravated","LLT","Condition","MedDRA"
"4","Respiratory disease","36148540","10052596","Nosocomial pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36148541","10058686","Bilateral pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36148545","10062313","Obstructive pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36148547","10066724","Acute pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36148548","10066727","Pneumonia recurrent","LLT","Condition","MedDRA"
"4","Respiratory disease","36148549","10049271","Pneumonia necrotizing","LLT","Condition","MedDRA"
"4","Respiratory disease","36149426","10037435","Pulmonary TB","LLT","Condition","MedDRA"
"4","Respiratory disease","36149474","10045064","Tuberculous fibrosis of lung","LLT","Condition","MedDRA"
"4","Respiratory disease","36149498","10046123","Unspecified pulmonary tuberculosis","LLT","Condition","MedDRA"
"4","Respiratory disease","36149728","10028472","Mycoplasma pneumoniae pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36149729","10028478","Mycoplasmal pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36150183","10016790","Flu","LLT","Condition","MedDRA"
"4","Respiratory disease","36150184","10016793","Flu syndrome","LLT","Condition","MedDRA"
"4","Respiratory disease","36150187","10022002","Influenza A virus infection","LLT","Condition","MedDRA"
"4","Respiratory disease","36150188","10022003","Influenza B virus infection","LLT","Condition","MedDRA"
"4","Respiratory disease","36150191","10042807","Syndrome flu","LLT","Condition","MedDRA"
"4","Respiratory disease","36150193","10022008","Influenza with pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36150300","10035690","Pneumonia due to parainfluenza virus","LLT","Condition","MedDRA"
"4","Respiratory disease","36150388","10067384","Respiratory syncytial virus pneumonitis","LLT","Condition","MedDRA"
"4","Respiratory disease","36150590","10047474","Viral pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","36416501","10038695","Respiratory failure","PT","Condition","MedDRA"
"4","Respiratory disease","36467853","10038701","Respiratory insufficiency","LLT","Condition","MedDRA"
"4","Respiratory disease","36467855","10051995","Pulmonary failure","LLT","Condition","MedDRA"
"4","Respiratory disease","36467856","10060842","Hypercapnic respiratory failure","LLT","Condition","MedDRA"
"4","Respiratory disease","36467857","10064760","Restrictive respiratory insufficiency","LLT","Condition","MedDRA"
"4","Respiratory disease","36467858","10068615","Respiratory failure aggravated","LLT","Condition","MedDRA"
"4","Respiratory disease","37177703","10087867","Neonatal bacterial pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","37219820","10035669","Pneumonia aspiration","PT","Condition","MedDRA"
"4","Respiratory disease","37219925","10001053","Acute respiratory failure","PT","Condition","MedDRA"
"4","Respiratory disease","37219926","10009126","Chronic respiratory failure","PT","Condition","MedDRA"
"4","Respiratory disease","37282582","10003525","Aspiration pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","37282629","10022617","Interstitial pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","37282630","10022618","Interstitial pneumonitis","LLT","Condition","MedDRA"
"4","Respiratory disease","37282640","10066726","Interstitial pneumonia aggravated","LLT","Condition","MedDRA"
"4","Respiratory disease","37282936","10000953","Acute on chronic respiratory failure","LLT","Condition","MedDRA"
"4","Respiratory disease","37282938","10051360","Acute respiratory decompensation","LLT","Condition","MedDRA"
"4","Respiratory disease","37282939","10069144","Acute respiratory insufficiency","LLT","Condition","MedDRA"
"4","Respiratory disease","42889595","10071075","Atypical mycobacterial pneumonia","PT","Condition","MedDRA"
"4","Respiratory disease","42889605","10069767","H1N1 influenza","PT","Condition","MedDRA"
"4","Respiratory disease","42892073","10069355","Infectious pneumonitis","LLT","Condition","MedDRA"
"4","Respiratory disease","42893709","10070790","Bilateral pulmonary infiltrates","LLT","Condition","MedDRA"
"4","Respiratory disease","43009494","10084576","COVID-19 pneumonitis","LLT","Condition","MedDRA"
"4","Respiratory disease","43009928","10084564","SARS-CoV-2 pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","43010049","10084383","Novel COVID-19-infected pneumonia","LLT","Condition","MedDRA"
"4","Respiratory disease","43010237","10084733","Interstitial pneumonia due to COVID-19","LLT","Condition","MedDRA"
"4","Respiratory disease","43010708","10084658","COVID-19 pneumonia aggravated","LLT","Condition","MedDRA"
"4","Respiratory disease","43010850","10084381","Coronavirus pneumonia","PT","Condition","MedDRA"
